YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2008,1-Winter,ABUR,0.0599074074,0.6721759259,0.0417420844,0.0092526211,0.01170979,0.0207796734,2.9265555556,28.926,0.0112990838,0.0009684069,90,0.043291384,0.0450933557,0.0472151206,0.001996503,0.0005326874,0.0000466496,0.0315941054,0.0107646271,0.0022981187,0.0001741496,0.0084223658,0.0532533665,0.0016865137,0.0004918019,0.0001086361,8.314444E-6,0.0004026711,0.0004341691,0.0001282031,0.0000282907,2.1256312E-6,0.0001047823,0.0000333778,0.0000102348,2.2680747E-6,1.8064524E-7,8.3752384E-6,12.581933802,4.6556956366,543.21074762,123.84679054,14.007346543,0.0043827376,0.0013029401,0.001362619,0.0020611724,1.0376314643,0.2547830668,0.0012558076,0.000140297,0.0027776892,0.0513398817,0.0060561619,0.0003469919,0.0060974229,0.0000918932,0.0062954846,8.4482802E-6,0.0046963994,0.0034047715,0.0001170663,0.0000283912,0.0003028508,0.0057147551,0.0002853093,0.0001580462,0.0000107122,1.7572773E-6,0.0000363071,0.0000741331,0.0000412121,2.5957153E-6,4.6056868E-7,9.9826901E-6,6.3620968E-6,3.4965623E-6,2.9255283E-7,4.2734727E-8,1.0287531E-6
2008,2-Spring,ABUR,0.0477150538,0.9948028674,0.1030991523,0.0453303265,0.0337233947,0.0240454312,2.5180107527,32.956021505,0.0321442973,0.0020294418,93,0.0378516612,0.038051535,0.0350275381,0.0027554927,0.0008501108,0.0000529705,0.0069475766,0.0011197167,0.0026356622,0,0.0104325649,0.0211355205,0.0005041401,0.0000309742,0.0002192417,0,0.0008784048,0.0001561129,9.2060028E-6,0.0000675406,0,0.000270761,0.0000102164,7.7834255E-7,4.3474996E-6,0,0.0000173923,12.57318838,6.1189832141,716.23278785,163.89596773,19.122504171,0.0137661177,0.0074441819,0.0042846671,0.0026406742,1.3020663461,0.2317945095,0.0047317891,0.0003687629,0.0025763552,0.0872848588,0.0027123465,0.0003939439,0.0029317959,0.0001423617,0.0036696011,0.0000112706,0.0012307869,0.0007986761,0.0001357738,0,0.0004505732,0.0015361596,0.0001088587,0.0000222308,0.0000282955,0,0.0001098321,0.00003519,6.7041618E-6,8.6273033E-6,0,0.0000373639,2.3266104E-6,5.7803441E-7,7.1101859E-7,0,2.8166991E-6
2008,3-Summer,ABUR,0.0392473118,1.2750896057,0.0872572867,0.0147104669,0.0238241253,0.0487226945,1.5041397849,32.301075269,0.0261948781,0.0010545378,93,0.0128489444,0.014051423,0.009998415,0.0013219381,0.0004180569,0.0000123514,0.0085094196,0.0016575342,0.0023357761,0.0001296458,0.0088968839,0.0215292595,0.0007918584,0.0001487849,0.0002382451,0.0000116374,0.0009155901,0.000239026,0.000048931,0.0000706279,3.8271942E-6,0.0002711112,0.0000102863,1.8205893E-6,3.41623E-6,1.4239936E-7,0.0000131515,16.304081103,0.7005317709,692.89544276,166.88525634,23.358865565,0.0083492838,0.0019437645,0.0025757838,0.0048522978,1.132942166,0.1288311551,0.0027395108,0.0001399094,0.0017488239,0.0941013745,0.0027175276,0.0003015567,0.0029654559,0.0000991866,0.0034107678,4.5657917E-6,0.0012529232,0.0012659211,0.0001149924,0.0000281085,0.0003377269,0.0017753674,0.0001413222,0.000119213,0.0000257969,3.0103822E-6,0.0000933118,0.0000437966,0.0000395235,7.1302821E-6,1.0069058E-6,0.0000290411,1.9616422E-6,1.4962383E-6,4.9149469E-7,3.9544168E-8,1.8786525E-6
2008,4-Autumn,ABUR,0.0383333333,1.1206481481,0.0954608168,0.0305496511,0.0305472978,0.0343638679,2.0825,33.717833333,0.0305137824,0.0016144473,90,0.0382847033,0.0388301945,0.0453124853,0.0033751812,0.0010829489,0.0000620753,0.0171352714,0.0029709937,0.0020073224,0.0010580167,0.0091647535,0.0323363578,0.0015524853,0.0002764374,0.0001734423,0.0000955678,0.0008165395,0.000494,0.000088016,0.0000550325,0.0000304755,0.0002598306,0.0000257528,4.6413826E-6,2.6985578E-6,1.4595854E-6,0.0000129878,15.259823868,1.0531571984,558.06867012,118.81294115,15.391323569,0.0098522019,0.0040132589,0.0031967691,0.0034521368,1.3124601148,0.1921342688,0.0034081759,0.0002285423,0.0018537274,0.0890785399,0.0039018807,0.000487106,0.0040246597,0.0001639535,0.004523819,0.0000107091,0.0026259501,0.0016007684,0.0001063258,0.0001600462,0.0003509302,0.0031342773,0.0002832918,0.0001502009,0.000019348,0.0000180566,0.0000858686,0.0000924945,0.0000480827,5.7450067E-6,5.9122475E-6,0.0000289124,5.3711184E-6,2.579837E-6,3.8649711E-7,3.1699214E-7,1.8287135E-6
2009,1-Winter,ABUR,0.0260065543,1.0278558052,0.1306443521,0.0673871563,0.0400366179,0.023220578,2.6853932584,30.728988764,0.0380615954,0.0027084235,89,0.0632241326,0.0619340571,0.0655661941,0.0087546743,0.002528904,0.0001825712,0.0402881093,0.0106168493,0.0024800276,0,0.0117985824,0.0651835686,0.005529738,0.0014952063,0.0003277364,0,0.0015609484,0.0016248638,0.0004360773,0.0000966186,0,0.0004611319,0.0001124342,0.0000304913,6.7057722E-6,0,0.0000318556,13.033528859,3.1165226047,494.64379148,92.101664704,9.2602836875,0.0177757627,0.0115708509,0.0049149607,0.0026814517,1.1326206466,0.2215956729,0.0054079779,0.0004263181,0.0012000905,0.0876301688,0.0079182564,0.0016806811,0.0079214891,0.0004984322,0.0080768558,0.0000377788,0.0066402612,0.0038137044,0.0001338704,0,0.0005291413,0.007492792,0.0012146942,0.0006076956,0.0000477374,0,0.0002090991,0.0003595523,0.0001760535,0.0000132179,0,0.0000633389,0.0000262777,0.0000125736,1.11076E-6,0,4.9921982E-6
2009,2-Spring,ABUR,0.0111581921,0.2942090395,0.0258665922,0.0093736881,0.0081370823,0.0083558219,2.9478008475,33.411694915,0.0080553928,0.0006411694,118,0.0324150913,0.0332260321,0.0331694641,0.0011962178,0.0003799825,0.0000325492,0.0271919517,0.0087867765,0.0024379207,0,0.0108708447,0.0492874937,0.0010328152,0.0003734378,0.0000852783,0,0.0003777233,0.0003135134,0.0001135581,0.0000257551,0,0.0001142074,0.0000266504,9.8508977E-6,2.1824767E-6,0,9.692599E-6,13.099908789,4.1693888767,640.51493518,126.85750711,13.539723794,0.0030349851,0.0013429533,0.0009232478,0.0010206566,1.2263515442,0.2502140992,0.0009914277,0.0000956468,0.0004599894,0.0261576393,0.0074200425,0.0003529405,0.0074850649,0.0001093957,0.0077125321,0.0000103584,0.0057821859,0.0038456702,0.0001173572,0,0.0004344369,0.0070569079,0.0002595416,0.0001802802,0.0000109143,0,0.0000467167,0.0000799636,0.0000551316,3.1721118E-6,0,0.0000146298,7.4211522E-6,4.9379959E-6,3.5279343E-7,0,1.5292963E-6
2009,3-Summer,ABUR,0.0135304659,0.1790994624,0.0135562552,0.004009179,0.0043283983,0.0052186779,2.2115053763,35.833387097,0.0044823092,0.0002388731,68,0.0217676554,0.0235758397,0.0203616551,0.0003534028,0.0001197194,6.1899662E-6,0.0121214171,0.0029595207,0.002253137,0,0.0104804999,0.0278145747,0.0001930557,0.0000504518,0.0000341512,0,0.0001569718,0.0000618731,0.0000159403,0.0000110009,0,0.0000506761,3.6697277E-6,9.5888217E-7,6.2536568E-7,0,2.86266E-6,15.141359632,1.0105740623,633.04818598,134.25981285,25.277226152,0.0017173739,0.000795053,0.0005641934,0.0005959574,1.2893554136,0.187509762,0.0005802923,0.0000364896,0.0005578679,0.0146025652,0.0047043284,0.0000858892,0.0047806647,0.0000278721,0.0052371264,1.7761214E-6,0.0027547651,0.0029477287,0.0001206696,0,0.0004473828,0.0040128429,0.0000528454,0.0000496493,4.9296646E-6,0,0.0000213314,0.0000170138,0.0000156717,1.5199979E-6,0,7.0713346E-6,1.0568224E-6,9.5171671E-7,1.0552515E-7,0,4.6185498E-7
2009,4-Autumn,ABUR,0.0022916667,0.0489583333,0.0036202715,0.0007201862,0.0013089529,0.0015911323,1.6228333333,30.8625,0.0011497008,0.0000485827,90,0.0343890376,0.0307799855,0.0284680432,0.0002200367,0.0000687748,2.8015986E-6,0.031127951,0.00741303,0.001872069,0,0.0086589324,0.0543528654,0.000245718,0.0000643442,0.0000122609,0,0.0000603186,0.0000828306,0.0000218821,4.0388975E-6,0,0.0000200855,3.6025097E-6,9.5232577E-7,1.760364E-7,0,8.8017554E-7,16.109764544,0.725393271,587.37115702,132.71121445,26.363333389,0.000678649,0.0002320587,0.000268455,0.0002796125,1.1761120439,0.1429147706,0.000213463,0.0000101922,0.0001301653,0.0060033166,0.0078310395,0.000064127,0.0079381944,0.0000217462,0.008396307,1.0073953E-6,0.0050198789,0.0030611227,0.000118041,0,0.0004099069,0.0069275083,0.0000602688,0.0000313507,2.3194397E-6,0,9.8318805E-6,0.0000208913,0.0000109385,7.2421284E-7,0,3.3453167E-6,1.0035568E-6,4.8451448E-7,3.646759E-8,0,1.6455167E-7
2010,1-Winter,ABUR,0,0,0,0,0,0,2.7975280899,32.331853933,0,0,89,,,,0,0,0,0.0136765997,0.0118252991,0.001660252,,0.0071904822,,,,,,,,,,,,,,,,,14.126408003,1.7082270271,593.48397538,123.72086081,16.118093902,0,0,0,0,1.1759909899,0.2519790403,0,0,0,0,,0,,0,,0,0.0021411279,0.0038162503,0.0001678816,,0.0006194214,,,,,,,,,,,,,,,,
2010,2-Spring,ABUR,0.0010976703,0.0295922939,0.0020704862,0.0004075134,0.0005910562,0.0010719166,3.5404301075,36.791129032,0.0007388436,0.0000559264,93,0,0,0,0,0,0,0.0075182952,0.0016562519,0.0021171721,0,0.009186446,0.0173903,0.0000266724,0,7.5130992E-6,0,0.0000287095,9.9118347E-6,0,2.7919723E-6,0,0.0000106688,8.2214194E-7,0,2.315815E-7,0,8.8493155E-7,12.841186956,5.9813088213,799.2235768,178.42357437,37.206900542,0.000454458,0.0001453118,0.0001339564,0.0002378814,1.2847556887,0.3068502286,0.0001693491,0.0000154357,0.0000947692,0.0042913449,0.009518431,8.617137E-6,0.0076185636,2.2843329E-6,0.0035016952,5.7516522E-8,0.0014124928,0.0012795412,0.000202741,0,0.00062709,0.00268933,0.0000114546,0,2.0453108E-6,0,7.1503925E-6,4.2122256E-6,0,7.580323E-7,0,2.8071231E-6,3.7845807E-7,0,7.771993E-8,0,2.8294515E-7
2010,3-Summer,ABUR,0.0458109319,0.2363351254,0.0135345187,0.0026048661,0.0026690243,0.0082606283,2.2923655914,32.142473118,0.0046527509,0.0002928014,93,0.0390093001,0.0401283016,0.0429860729,0.00039902,0.0001394179,8.9325145E-6,0.0092303053,0,0.0021903523,0,0.006877615,0.0182982727,0.0000872968,0,0.0000189091,0,0.0000680268,0.0000281031,0,6.0280924E-6,0,0.0000221993,1.7779915E-6,0,3.8110749E-7,0,1.4153688E-6,13.954935659,2.1344100933,806.92272965,176.7242906,33.78249624,0.0013841885,0.0005500368,0.000316342,0.00078749,1.1553880787,0.1979018733,0.0005460813,0.0000465595,0.0016609856,0.0159298108,0.0037535124,0.0000488345,0.0039276742,0.0000187784,0.0044956571,1.5690045E-6,0.0016176313,0.0000210261,0.0001252715,0,0.0003106727,0.0016453329,0.0000191413,5.1355524E-7,2.385634E-6,0,8.1966659E-6,6.4870855E-6,1.815042E-7,7.210306E-7,0,2.8675667E-6,4.4074361E-7,1.3013823E-8,5.8792773E-8,0,2.1746561E-7
2010,4-Autumn,ABUR,0.034212963,0.4171064815,0.0286497045,0.0061671205,0.0065232116,0.0159593724,2.8532777778,31.889,0.0087245087,0.0006507937,90,0.0251361449,0.0225450922,0.0257978448,0.0007000692,0.0001879272,0.0000156714,0.0135341831,0.0004224476,0.0020232076,0.000304107,0.0083732649,0.0246572102,0.0003815791,0.0000100565,0.0000572116,9.5336149E-6,0.0002376319,0.000114801,2.7616747E-6,0.0000172942,2.6778076E-6,0.0000723582,8.425474E-6,2.3804552E-7,1.2586163E-6,2.0479597E-7,5.2190914E-6,14.412590674,2.2442759395,592.14000538,109.68594885,12.684231849,0.00235864,0.0010008028,0.0005532917,0.0012082393,1.1011564545,0.2336004698,0.0007779858,0.0000798616,0.0011113645,0.0225388152,0.0027632513,0.0000982533,0.0028008309,0.0000276938,0.0032982884,2.8016859E-6,0.0019331888,0.0004519531,0.0001064961,0.000090484,0.0003508768,0.0019996974,0.0000641654,0.0000108636,5.9177248E-6,2.8175242E-6,0.0000224703,0.0000191925,2.9638324E-6,1.6329738E-6,8.0148408E-7,7.1561958E-6,1.564648E-6,2.6045157E-7,1.6942838E-7,6.5375208E-8,6.6844642E-7
2011,1-Winter,ABUR,0.0175093633,0.2233614232,0.0149634244,0.0021653108,0.0043451827,0.0084529309,2.3968539326,27.655674157,0.003762947,0.0002776759,89,0.0241275632,0.0243658282,0.0224761144,0.0004024281,0.0000997821,6.9200591E-6,0.016175185,0.0090476155,0.0022619913,0,0.0083706296,0.0358554213,0.0002709866,0.0001128799,0.0000388207,0,0.0001443264,0.0000708098,0.0000294781,0.000010002,0,0.0000371891,5.5169606E-6,2.2062015E-6,7.6566431E-7,0,2.8481857E-6,12.99611514,3.6140305463,611.02643558,110.20341593,9.9183817714,0.0013703161,0.0003206045,0.0004718759,0.0007356396,0.9372845336,0.1902078526,0.0003720377,0.0000350811,0.0006407956,0.0146909548,0.0042596555,0.0000724504,0.0044394327,0.000019592,0.004745192,1.685495E-6,0.0025779118,0.0029347961,0.000116343,0,0.0002979132,0.003850007,0.0000460442,0.0000382384,3.885489E-6,0,0.0000128188,0.0000122739,9.974036E-6,9.2420661E-7,0,3.5161224E-6,1.0626423E-6,7.6751014E-7,9.9368797E-8,0,3.435693E-7
2011,2-Spring,ABUR,0.010483871,0.1345654122,0.0085731241,0.0012416121,0.0018305167,0.0055009953,2.6030645161,31.242150538,0.0025006701,0.0001728779,93,0.0332183913,0.0334666524,0.0320056341,0.0002745891,0.0000808896,5.4461314E-6,0.0141093988,0.0068343287,0.0023294792,0,0.0074816873,0.030754894,0.0001230073,0.0000650091,0.0000192221,0,0.0000613448,0.0000351771,0.0000178855,5.5658096E-6,0,0.0000177502,2.5345667E-6,1.2964764E-6,3.9611212E-7,0,1.2651914E-6,12.440880948,7.0702846715,876.79479345,189.20113025,20.234905589,0.0011188538,0.0002461698,0.0002130251,0.0007990474,1.2012778719,0.2262636752,0.0003436708,0.0000279358,0.00046701,0.0117279733,0.0048122846,0.0000536055,0.004892435,0.0000158267,0.0051654494,1.2270221E-6,0.003361629,0.0025832472,0.000126854,0,0.00029579,0.0041406509,0.0000326289,0.0000245298,2.451314E-6,0,7.2891004E-6,9.5151881E-6,6.8546329E-6,6.9210933E-7,0,2.2364174E-6,7.2574132E-7,5.0937107E-7,6.0552856E-8,0,1.8608457E-7
2011,3-Summer,ABUR,0.0434811828,0.3314516129,0.0173982241,0.0016392775,0.0028078621,0.0129510845,2.0278494624,31.444301075,0.0050467182,0.0002671699,93,0.0297445079,0.0293207368,0.0261472325,0.000450289,0.0001300722,6.3457897E-6,0.0044962409,0.0062174364,0.0021413993,0.0012687101,0.0069598758,0.0210836625,0.0000647516,0.0000883285,0.0000314002,0.000019738,0.0001013574,0.0000191929,0.0000265941,9.297653E-6,6.0206903E-6,0.0000300617,1.0792801E-6,1.4936967E-6,5.1740345E-7,3.3883957E-7,1.6749143E-6,15.226838226,1.0334926742,785.9803366,154.80292199,15.469079865,0.0016693826,0.000271928,0.0002354418,0.0013950303,1.1381729332,0.181548498,0.0005115541,0.0000361533,0.0023644839,0.0220575525,0.0036144785,0.0000658131,0.0036970637,0.0000199314,0.0040382322,1.2786455E-6,0.0006867233,0.0027930246,0.0001228085,0.000197281,0.0002797899,0.0029234149,0.0000116065,0.0000404423,3.4619672E-6,4.5934762E-6,9.6386499E-6,3.5266824E-6,0.0000123025,9.6883128E-7,1.4330555E-6,3.0475985E-6,2.1670673E-7,7.0888484E-7,7.1774057E-8,8.8077118E-8,2.1394807E-7
2011,4-Autumn,ABUR,0.0588425926,0.7267592593,0.0477567509,0.0072312348,0.0106613208,0.0298641953,2.5272222222,31.535888889,0.0141143199,0.0009687291,90,0.0286306243,0.0297952385,0.0336663927,0.0011897263,0.0003594098,0.0000257455,0.0083032348,0.0012170022,0.0020553317,0.0001878183,0.0076437977,0.0194071847,0.0003760777,0.0000540204,0.0000857985,6.8807316E-6,0.0003266745,0.000111113,0.0000159192,0.0000249241,1.864865E-6,0.0000953864,7.623868E-6,1.0083528E-6,1.6410097E-6,1.0605868E-7,6.3627734E-6,14.825211746,1.0274597721,617.76060261,122.83984174,13.488605421,0.0046002861,0.0009689946,0.0010439616,0.0030224146,1.2112766731,0.2455175881,0.0015444545,0.0001423078,0.0031358275,0.0548102338,0.0026168273,0.0001652465,0.0027387676,0.0000532996,0.0032515748,4.5916547E-6,0.0013218979,0.0007074698,0.0001115782,0.000038202,0.0003024533,0.0015630105,0.000074734,0.0000334885,8.8820164E-6,1.6771558E-6,0.0000319742,0.0000227795,0.0000100291,2.4750809E-6,4.6364678E-7,0.0000103272,1.7801135E-6,6.6388563E-7,2.3740079E-7,2.9176576E-8,9.1715576E-7
2012,1-Winter,ABUR,0.041412037,0.9904398148,0.0809756617,0.0204410291,0.0239437163,0.0365909163,2.2979444444,28.458722222,0.0218099418,0.001541126,90,0.0297264672,0.0286503738,0.0306162479,0.0022040802,0.0005906269,0.0000441677,0.0079696099,0.0038697317,0.0023019132,0,0.0087427833,0.0228840381,0.0005776586,0.000287821,0.0001727418,0,0.0006572144,0.0001585074,0.0000792526,0.0000470359,0,0.000179201,0.0000107624,5.4905616E-6,3.2135483E-6,0,0.0000122858,13.369365577,3.0537434562,624.89610385,118.37027965,11.03531495,0.0075978107,0.0024835037,0.0022846278,0.0035992523,1.0014297364,0.199337111,0.0021932397,0.0002133259,0.0020289553,0.073080276,0.0028774491,0.000293015,0.0030088487,0.0000857491,0.0035336613,8.0311295E-6,0.0011250377,0.0016582622,0.0001109939,0,0.00032157,0.0020142144,0.0000938443,0.0001251814,0.0000174323,0,0.0000622216,0.0000263136,0.0000342754,4.4082902E-6,0,0.0000177754,1.9804714E-6,2.4254961E-6,4.3120531E-7,0,1.596135E-6
2012,2-Spring,ABUR,0.0366935484,1.2770385305,0.1455056346,0.0682885538,0.0465859349,0.0306311459,2.9375268817,33.616451613,0.0460625361,0.0033341375,93,0.0262053708,0.0273245699,0.0248921337,0.0034706542,0.0011335159,0.0000794792,0.0058714246,0.0018027761,0.0029235267,0,0.0115431784,0.0221409058,0.0007622222,0.0002305027,0.0003931671,0,0.0015377946,0.0002421918,0.0000718454,0.0001256625,0,0.0004920186,0.0000186412,5.5473234E-6,9.5510032E-6,0,0.0000376848,13.276091662,4.0931439619,830.86431245,140.63147645,13.706850168,0.016302196,0.0103566722,0.0047676258,0.0028877326,1.2337074548,0.2695528184,0.0055090096,0.0004967052,0.0013612718,0.0923436207,0.0026596497,0.0005382312,0.0028175531,0.0001862921,0.0033155138,0.0000161022,0.0009231213,0.0011844864,0.0001524302,0,0.0004926325,0.0015814368,0.0001449824,0.0001663739,0.000048764,0,0.0001748919,0.0000482399,0.0000542363,0.0000152896,0,0.0000605702,4.0145982E-6,4.1835831E-6,1.510859E-6,0,5.7093478E-6
2012,3-Summer,ABUR,0.0693100358,2.2582885305,0.2152839986,0.0849864476,0.0678246551,0.062472896,1.4037096774,31.205645161,0.0633131168,0.0023339617,93,0.0268187078,0.027751074,0.0227380821,0.0053227025,0.0015959417,0.0000526843,0.0087536548,0,0.0033910593,0.0002911183,0.0110867521,0.0235225844,0.0018143411,0,0.0006900635,0.0000578479,0.0022492787,0.0005330721,0,0.000202016,0.0000176279,0.000659309,0.0000210226,0,8.239746E-6,6.2490599E-7,0.0000269183,15.596034827,0.8067991145,925.62382542,189.69483575,31.211714869,0.0223588412,0.0108089001,0.0070420948,0.0058871051,1.1313119885,0.1215082623,0.0068613622,0.0003199912,0.0022581618,0.1689751736,0.0026475075,0.0007100743,0.0028683471,0.0002193883,0.0034168223,0.0000101912,0.0014022106,0,0.0001641538,0.0000242459,0.0004690974,0.0014656979,0.0003458486,0,0.000081165,8.3099616E-6,0.0002424932,0.0001031964,0,0.0000218339,2.6235275E-6,0.0000732227,4.2599017E-6,0,1.1513384E-6,1.1426843E-7,3.5756326E-6
2012,4-Autumn,ABUR,0.0477314815,1.8456944444,0.1740629965,0.0643495941,0.0579803487,0.0517330537,2.0483333333,35.192555556,0.054937113,0.0028975401,90,0.0346396335,0.0339989702,0.0410944166,0.0057861542,0.0018175862,0.0001084875,0.013954785,0.0056758403,0.00226234,0.0003845148,0.0110664722,0.0333439524,0.0024414831,0.0007782756,0.0003797527,0.0000736074,0.0018057946,0.0007720323,0.0002710541,0.000122246,0.0000226945,0.0005877198,0.000039344,0.0000104012,5.6233419E-6,8.048418E-7,0.0000273949,16.067117525,0.8043648506,593.25038144,150.66935723,25.930726099,0.0157592708,0.00672463,0.0054353104,0.0046236624,1.2849123235,0.1822477298,0.0055270991,0.0003834796,0.0015206904,0.1282523185,0.0039381231,0.0007958665,0.0041461579,0.0002756947,0.0045712314,0.0000185501,0.0022230205,0.0027793311,0.0001060945,0.0000337211,0.0004269954,0.003571224,0.0004466025,0.000389812,0.0000373291,0.0000103915,0.0001762886,0.0001420259,0.0001371987,0.0000114848,3.2777661E-6,0.0000629453,8.4675632E-6,5.4843087E-6,7.1399766E-7,1.4202709E-7,3.5183943E-6
2013,1-Winter,ABUR,0.0549859551,2.5196629213,0.2555330801,0.103208576,0.0739514081,0.0783730959,2.8290449438,32.241292135,0.080305812,0.0058420971,89,0.0289577239,0.0308581399,0.0315544417,0.0069591974,0.0022765864,0.0001719135,0.0107425965,0.0008993563,0.0025668888,0,0.0105823485,0.0247911901,0.002476443,0.0002286887,0.0006131085,0,0.0025304935,0.0007288921,0.0000738738,0.0001829723,0,0.0007561645,0.000054172,5.6978207E-6,0.0000139428,0,0.000057437,12.963665835,3.581638942,614.72364669,123.32673884,12.302110679,0.0224590085,0.0115542282,0.0063404605,0.007299188,1.2695321486,0.2808939218,0.0083843166,0.000802621,0.0018065649,0.1602782568,0.0027456705,0.0008837763,0.0029622943,0.0003409192,0.0037606644,0.0000328785,0.0017702423,0.000994906,0.0001295333,0,0.0004498255,0.0020745322,0.0004453703,0.0002549404,0.0000575583,0,0.0002270871,0.0001340361,0.000083104,0.0000165703,0,0.000076334,0.0000107218,6.4344908E-6,1.8597945E-6,0,7.4621099E-6
2013,2-Spring,ABUR,0.043077957,3.1042114695,0.3380474502,0.1641030078,0.104480558,0.0694638844,1.8811290323,32.997903226,0.1055183996,0.0051089285,93,0.020132581,0.019766789,0.0225982717,0.0067638727,0.0020614163,0.0001090814,0.0051221538,0,0.0032989221,0,0.0119664992,0.0203875751,0.0017047466,0,0.0011096395,0,0.0040107801,0.0005326711,0,0.0003488798,0,0.0012625298,0.000026485,0,0.0000176986,0,0.0000647022,14.27141052,2.6413569053,892.79816781,166.10851335,18.758977215,0.0281548515,0.0159885464,0.0085137954,0.0058808869,1.2400609066,0.1636926114,0.0096973644,0.0006317381,0.0014415504,0.1946942212,0.0020894428,0.0009098584,0.0022498522,0.0002942681,0.0031643069,0.0000184376,0.0008358631,0.0000295865,0.0001618607,0,0.0005324669,0.0010050015,0.0003169211,9.3372342E-6,0.0001049176,0,0.0003588018,0.0000993209,2.7400313E-6,0.0000297274,0,0.0001212488,5.3844789E-6,1.2418559E-7,2.2029854E-6,0,7.6247109E-6
2013,3-Summer,ABUR,0.0577284946,3.4832437276,0.311940407,0.1235753014,0.094595865,0.0937692407,1.4993548387,33.479946237,0.098505163,0.0037225685,93,0.0197370998,0.0196334787,0.0128403913,0.006231935,0.001959706,0.0000564358,0.0072180835,0,0.0028421016,0,0.0110939283,0.0211541134,0.0022538809,0,0.0008942307,0,0.0034904543,0.0007099276,0,0.0002824837,0,0.0011025001,0.0000273416,0,0.0000117272,0,0.0000455982,15.515711347,0.9092495066,772.19415824,197.73454507,55.674749816,0.0267396213,0.0127032336,0.0079887285,0.0075637188,1.215239365,0.1311780779,0.0093788274,0.0004595102,0.0017380862,0.2203797745,0.002185961,0.0008453362,0.0023728852,0.0002895144,0.002866827,0.0000132772,0.0011523269,0,0.0001364409,0,0.0004537776,0.0012411642,0.0003911596,0,0.0000847773,0,0.0003278128,0.0001265596,0,0.0000252076,0,0.0001121247,5.3730095E-6,0,1.5309514E-6,0,5.9381776E-6
2013,4-Autumn,ABUR,0.0624768519,2.7529166667,0.2337838026,0.0713924581,0.0769168544,0.0854744901,1.1087222222,31.481222222,0.0694653234,0.0020634547,90,0.0187480493,0.0174794419,0.0204093662,0.004506133,0.0012791961,0.0000418576,0.006900524,0.0015281568,0.0024051396,0,0.0105308486,0.0213646689,0.0017087944,0.0003488527,0.0005867393,0,0.0025599999,0.0005212459,0.0001028565,0.0001775129,0,0.0007739219,0.0000142176,2.9894505E-6,4.9900213E-6,0,0.0000217657,15.910931732,0.7147146844,603.84236001,154.98970767,39.06619496,0.0235631707,0.0083511942,0.0081005286,0.0084241969,1.1256509117,0.0940647406,0.0075639514,0.0002722756,0.0021296221,0.2037421994,0.0025800232,0.0007673143,0.0026973759,0.0002378192,0.0032183414,8.4398888E-6,0.001227523,0.001119698,0.0001204028,0,0.0004285482,0.0017381232,0.0003341988,0.0002603432,0.0000607301,0,0.0002574219,0.0001035354,0.0000778836,0.0000172312,0,0.0000826773,2.9552121E-6,2.1867887E-6,6.5119036E-7,0,2.7479731E-6
